COD UF;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA;CÓDIGO IBGE 
11;Alta Floresta D'Oeste;22516;1100015
11;Alto Alegre dos Parecis;13268;1100379
11;Alto Paraíso;22258;1100403
11;Alvorada D'Oeste;13807;1100346
11;Ariquemes;111148;1100023
11;Buritis;41043;1100452
11;Cabixi;5067;1100031
11;Cacaulândia;6307;1100601
11;Cacoal;86416;1100049
11;Campo Novo de Rondônia;14391;1100700
11;Candeias do Jamari;28068;1100809
11;Castanheiras;2923;1100908
11;Cerejeiras;16088;1100056
11;Chupinguaia;11755;1100924
11;Colorado do Oeste;15213;1100064
11;Corumbiara;7052;1100072
11;Costa Marques;19255;1100080
11;Cujubim;27131;1100940
11;Espigão D'Oeste;33009;1100098
11;Governador Jorge Teixeira;7130;1101005
11;Guajará-Mirim;46930;1100106
11;Itapuã do Oeste;10819;1101104
11;Jaru;51469;1100114
11;Ji-Paraná;131026;1100122
11;Machadinho D'Oeste;41724;1100130
11;Ministro Andreazza;9461;1101203
11;Mirante da Serra;10691;1101302
11;Monte Negro;16158;1101401
11;Nova Brasilândia D'Oeste;20504;1100148
11;Nova Mamoré;32184;1100338
11;Nova União;6822;1101435
11;Novo Horizonte do Oeste;8125;1100502
11;Ouro Preto do Oeste;35445;1100155
11;Parecis;6319;1101450
11;Pimenta Bueno;37098;1100189
11;Pimenteiras do Oeste;2127;1101468
11;Porto Velho;548952;1100205
11;Presidente Médici;18165;1100254
11;Primavera de Rondônia;2697;1101476
11;Rio Crespo;3843;1100262
11;Rolim de Moura;55748;1100288
11;Santa Luzia D'Oeste;5942;1100296
11;São Felipe D'Oeste;4962;1101484
11;São Francisco do Guaporé;21088;1101492
11;São Miguel do Guaporé;23147;1100320
11;Seringueiras;11846;1101500
11;Teixeirópolis;4160;1101559
11;Theobroma;10348;1101609
11;Urupá;11081;1101708
11;Vale do Anari;11545;1101757
11;Vale do Paraíso;6490;1101807
11;Vilhena;104517;1100304
12;Acrelândia;15721;1200013
12;Assis Brasil;7649;1200054
12;Brasiléia;27123;1200104
12;Bujari;10572;1200138
12;Capixaba;12280;1200179
12;Cruzeiro do Sul;89760;1200203
12;Epitaciolândia;18979;1200252
12;Feijó;34986;1200302
12;Jordão;8628;1200328
12;Mâncio Lima;19643;1200336
12;Manoel Urbano;9701;1200344
12;Marechal Thaumaturgo;19727;1200351
12;Plácido de Castro;20147;1200385
12;Porto Acre;19141;1200807
12;Porto Walter;12497;1200393
12;Rio Branco;419452;1200401
12;Rodrigues Alves;19767;1200427
12;Santa Rosa do Purus;6893;1200435
12;Sena Madureira;47168;1200500
12;Senador Guiomard;23446;1200450
12;Tarauacá;43730;1200609
12;Xapuri;19866;1200708
13;Alvarães;16396;1300029
13;Amaturá;11934;1300060
13;Anamã;14292;1300086
13;Anori;21937;1300102
13;Apuí;22739;1300144
13;Atalaia do Norte;20868;1300201
13;Autazes;41005;1300300
13;Barcelos;27772;1300409
13;Barreirinha;32919;1300508
13;Benjamin Constant;44873;1300607
13;Beruri;20503;1300631
13;Boa Vista do Ramos;20040;1300680
13;Boca do Acre;34958;1300706
13;Borba;42328;1300805
13;Caapiranga;13482;1300839
13;Canutama;15981;1300904
13;Carauari;28719;1301001
13;Careiro;38820;1301100
13;Careiro da Várzea;31459;1301159
13;Coari;86713;1301209
13;Codajás;29691;1301308
13;Eirunepé;36121;1301407
13;Envira;20748;1301506
13;Fonte Boa;16409;1301605
13;Guajará;17193;1301654
13;Humaitá;57195;1301704
13;Ipixuna;31172;1301803
13;Iranduba;49718;1301852
13;Itacoatiara;104046;1301902
13;Itamarati;7777;1301951
13;Itapiranga;9312;1302009
13;Japurá;1755;1302108
13;Juruá;15495;1302207
13;Jutaí;13462;1302306
13;Lábrea;47685;1302405
13;Manacapuru;99613;1302504
13;Manaquiri;33981;1302553
13;Manaus;2255903;1302603
13;Manicoré;57405;1302702
13;Maraã;18298;1302801
13;Maués;66159;1302900
13;Nhamundá;21710;1303007
13;Nova Olinda do Norte;38665;1303106
13;Novo Airão;20395;1303205
13;Novo Aripuanã;26443;1303304
13;Parintins;116439;1303403
13;Pauini;19616;1303502
13;Presidente Figueiredo;38095;1303536
13;Rio Preto da Eva;34856;1303569
13;Santa Isabel do Rio Negro;26566;1303601
13;Santo Antônio do Içá;20889;1303700
13;São Gabriel da Cachoeira;47031;1303809
13;São Paulo de Olivença;40837;1303908
13;São Sebastião do Uatumã;14678;1303957
13;Silves;9289;1304005
13;Tabatinga;68502;1304062
13;Tapauá;16876;1304104
13;Tefé;59250;1304203
13;Tonantins;19038;1304237
13;Uarini;13839;1304260
13;Urucará;16007;1304302
13;Urucurituba;24098;1304401
14;Alto Alegre;15249;1400050
14;Amajari;13561;1400027
14;Boa Vista;436591;1400100
14;Bonfim;12701;1400159
14;Cantá;19257;1400175
14;Caracaraí;22635;1400209
14;Caroebe;10595;1400233
14;Iracema;12637;1400282
14;Mucajaí;18482;1400308
14;Normandia;11772;1400407
14;Pacaraima;20108;1400456
14;Rorainópolis;31387;1400472
14;São João da Baliza;8492;1400506
14;São Luiz;8232;1400605
14;Uiramutã;11014;1400704
15;Abaetetuba;160439;1500107
15;Abel Figueiredo;7536;1500131
15;Acará;55744;1500206
15;Afuá;39910;1500305
15;Água Azul do Norte;27797;1500347
15;Alenquer;57390;1500404
15;Almeirim;34044;1500503
15;Altamira;117320;1500602
15;Anajás;30091;1500701
15;Ananindeua;540410;1500800
15;Anapu;29312;1500859
15;Augusto Corrêa;46937;1500909
15;Aurora do Pará;32200;1500958
15;Aveiro;16421;1501006
15;Bagre;31967;1501105
15;Baião;49454;1501204
15;Bannach;3239;1501253
15;Barcarena;129333;1501303
15;Belém;1506420;1501402
15;Belterra;17944;1501451
15;Benevides;64780;1501501
15;Bom Jesus do Tocantins;17254;1501576
15;Bonito;16769;1501600
15;Bragança;130122;1501709
15;Brasil Novo;14883;1501725
15;Brejo Grande do Araguaia;7357;1501758
15;Breu Branco;68597;1501782
15;Breves;104280;1501808
15;Bujaru;29717;1501907
15;Cachoeira do Arari;24355;1502004
15;Cachoeira do Piriá;35307;1501956
15;Cametá;140814;1502103
15;Canaã dos Carajás;39103;1502152
15;Capanema;69828;1502202
15;Capitão Poço;54545;1502301
15;Castanhal;205667;1502400
15;Chaves;24175;1502509
15;Colares;12175;1502608
15;Conceição do Araguaia;48115;1502707
15;Concórdia do Pará;34236;1502756
15;Cumaru do Norte;14044;1502764
15;Curionópolis;17764;1502772
15;Curralinho;35530;1502806
15;Curuá;14776;1502855
15;Curuçá;41093;1502905
15;Dom Eliseu;61206;1502939
15;Eldorado do Carajás;34069;1502954
15;Faro;6949;1503002
15;Floresta do Araguaia;20742;1503044
15;Garrafão do Norte;26155;1503077
15;Goianésia do Pará;41678;1503093
15;Gurupá;34127;1503101
15;Igarapé-Açu;39234;1503200
15;Igarapé-Miri;63367;1503309
15;Inhangapi;12009;1503408
15;Ipixuna do Pará;67170;1503457
15;Irituia;32639;1503507
15;Itaituba;101541;1503606
15;Itupiranga;53439;1503705
15;Jacareacanga;6952;1503754
15;Jacundá;60517;1503804
15;Juruti;59961;1503903
15;Limoeiro do Ajuru;29623;1504000
15;Mãe do Rio;30389;1504059
15;Magalhães Barata;8598;1504109
15;Marabá;287664;1504208
15;Maracanã;29559;1504307
15;Marapanim;28563;1504406
15;Marituba;135812;1504422
15;Medicilândia;32347;1504455
15;Melgaço;28121;1504505
15;Mocajuba;31917;1504604
15;Moju;84251;1504703
15;Mojuí dos Campos;16282;1504752
15;Monte Alegre;58289;1504802
15;Muaná;41454;1504901
15;Nova Esperança do Piriá;21519;1504950
15;Nova Ipixuna;17027;1504976
15;Nova Timboteua;15646;1505007
15;Novo Progresso;25769;1505031
15;Novo Repartimento;78488;1505064
15;Óbidos;52473;1505106
15;Oeiras do Pará;33182;1505205
15;Oriximiná;74921;1505304
15;Ourém;18079;1505403
15;Ourilândia do Norte;33831;1505437
15;Pacajá;49110;1505486
15;Palestina do Pará;7575;1505494
15;Paragominas;115838;1505502
15;Parauapebas;218787;1505536
15;Pau D'Arco;5339;1505551
15;Peixe-Boi;8084;1505601
15;Piçarra;12976;1505635
15;Placas;32325;1505650
15;Ponta de Pedras;32007;1505700
15;Portel;63831;1505809
15;Porto de Moz;42456;1505908
15;Prainha;29827;1506005
15;Primavera;10889;1506104
15;Quatipuru;13794;1506112
15;Redenção;86326;1506138
15;Rio Maria;18208;1506161
15;Rondon do Pará;53242;1506187
15;Rurópolis;52473;1506195
15;Salinópolis;41164;1506203
15;Salvaterra;24392;1506302
15;Santa Bárbara do Pará;21811;1506351
15;Santa Cruz do Arari;10496;1506401
15;Santa Izabel do Pará;72856;1506500
15;Santa Luzia do Pará;19839;1506559
15;Santa Maria das Barreiras;22244;1506583
15;Santa Maria do Pará;25127;1506609
15;Santana do Araguaia;75995;1506708
15;Santarém;308339;1506807
15;Santarém Novo;6796;1506906
15;Santo Antônio do Tauá;32346;1507003
15;São Caetano de Odivelas;18207;1507102
15;São Domingos do Araguaia;25945;1507151
15;São Domingos do Capim;32285;1507201
15;São Félix do Xingu;135732;1507300
15;São Francisco do Pará;15978;1507409
15;São Geraldo do Araguaia;24566;1507458
15;São João da Ponta;6294;1507466
15;São João de Pirabas;23440;1507474
15;São João do Araguaia;14105;1507508
15;São Miguel do Guamá;60268;1507607
15;São Sebastião da Boa Vista;27302;1507706
15;Sapucaia;6088;1507755
15;Senador José Porfírio;11305;1507805
15;Soure;25752;1507904
15;Tailândia;111554;1507953
15;Terra Alta;11971;1507961
15;Terra Santa;19063;1507979
15;Tomé-Açu;64604;1508001
15;Tracuateua;31549;1508035
15;Trairão;19344;1508050
15;Tucumã;40661;1508084
15;Tucuruí;116605;1508100
15;Ulianópolis;62286;1508126
15;Uruará;45395;1508159
15;Vigia;54650;1508209
15;Viseu;62093;1508308
15;Vitória do Xingu;15421;1508357
15;Xinguara;45416;1508407
16;Amapá;9265;1600105
16;Calçoene;11493;1600204
16;Cutias;6217;1600212
16;Ferreira Gomes;8151;1600238
16;Itaubal;5730;1600253
16;Laranjal do Jari;52302;1600279
16;Macapá;522357;1600303
16;Mazagão;22468;1600402
16;Oiapoque;28534;1600501
16;Pedra Branca do Amapari;17625;1600154
16;Porto Grande;22927;1600535
16;Pracuúba;5370;1600550
16;Santana;124808;1600600
16;Serra do Navio;5577;1600055
16;Tartarugalzinho;18217;1600709
16;Vitória do Jari;16572;1600808
17;Abreulândia;2609;1700251
17;Aguiarnópolis;7049;1700301
17;Aliança do Tocantins;5303;1700350
17;Almas;6905;1700400
17;Alvorada;8381;1700707
17;Ananás;9435;1701002
17;Angico;3475;1701051
17;Aparecida do Rio Negro;4901;1701101
17;Aragominas;5705;1701309
17;Araguacema;7223;1701903
17;Araguaçu;8418;1702000
17;Araguaína;186245;1702109
17;Araguanã;5856;1702158
17;Araguatins;36573;1702208
17;Arapoema;6590;1702307
17;Arraias;10502;1702406
17;Augustinópolis;18870;1702554
17;Aurora do Tocantins;3809;1702703
17;Axixá do Tocantins;9817;1702901
17;Babaçulândia;10668;1703008
17;Bandeirantes do Tocantins;3631;1703057
17;Barra do Ouro;4673;1703073
17;Barrolândia;5669;1703107
17;Bernardo Sayão;4439;1703206
17;Bom Jesus do Tocantins;5120;1703305
17;Brasilândia do Tocantins;2221;1703602
17;Brejinho de Nazaré;5540;1703701
17;Buriti do Tocantins;11644;1703800
17;Cachoeirinha;2293;1703826
17;Campos Lindos;10505;1703842
17;Cariri do Tocantins;4499;1703867
17;Carmolândia;2627;1703883
17;Carrasco Bonito;4165;1703891
17;Caseara;5514;1703909
17;Centenário;2966;1704105
17;Chapada da Natividade;3330;1705102
17;Chapada de Areia;1415;1704600
17;Colinas do Tocantins;36271;1705508
17;Colméia;8078;1716703
17;Combinado;4870;1705557
17;Conceição do Tocantins;4070;1705607
17;Couto Magalhães;5690;1706001
17;Cristalândia;7268;1706100
17;Crixás do Tocantins;1749;1706258
17;Darcinópolis;6250;1706506
17;Dianópolis;22704;1707009
17;Divinópolis do Tocantins;6986;1707108
17;Dois Irmãos do Tocantins;7173;1707207
17;Dueré;4686;1707306
17;Esperantina;11280;1707405
17;Fátima;3824;1707553
17;Figueirópolis;5222;1707652
17;Filadélfia;8892;1707702
17;Formoso do Araguaia;18358;1708205
17;Goianorte;5136;1708304
17;Goiatins;13169;1709005
17;Guaraí;26403;1709302
17;Gurupi;88428;1709500
17;Ipueiras;2088;1709807
17;Itacajá;7471;1710508
17;Itaguatins;5801;1710706
17;Itapiratins;3814;1710904
17;Itaporã do Tocantins;2412;1711100
17;Jaú do Tocantins;3906;1711506
17;Juarina;2174;1711803
17;Lagoa da Confusão;13989;1711902
17;Lagoa do Tocantins;4470;1711951
17;Lajeado;3199;1712009
17;Lavandeira;1984;1712157
17;Lizarda;3727;1712405
17;Luzinópolis;3200;1712454
17;Marianópolis do Tocantins;5332;1712504
17;Mateiros;2773;1712702
17;Maurilândia do Tocantins;3470;1712801
17;Miracema do Tocantins;17628;1713205
17;Miranorte;13551;1713304
17;Monte do Carmo;8182;1713601
17;Monte Santo do Tocantins;2311;1713700
17;Muricilândia;3623;1713957
17;Natividade;9256;1714203
17;Nazaré;3772;1714302
17;Nova Olinda;12014;1714880
17;Nova Rosalândia;4348;1715002
17;Novo Acordo;4450;1715101
17;Novo Alegre;2332;1715150
17;Novo Jardim;2768;1715259
17;Oliveira de Fátima;1124;1715507
17;Palmas;313349;1721000
17;Palmeirante;6234;1715705
17;Palmeiras do Tocantins;6830;1713809
17;Palmeirópolis;7694;1715754
17;Paraíso do Tocantins;52521;1716109
17;Paranã;10426;1716208
17;Pau D'Arco;4885;1716307
17;Pedro Afonso;13964;1716505
17;Peixe;11996;1716604
17;Pequizeiro;5546;1716653
17;Pindorama do Tocantins;4414;1717008
17;Piraquê;3038;1717206
17;Pium;7830;1717503
17;Ponte Alta do Bom Jesus;4586;1717800
17;Ponte Alta do Tocantins;8192;1717909
17;Porto Alegre do Tocantins;3200;1718006
17;Porto Nacional;53618;1718204
17;Praia Norte;8563;1718303
17;Presidente Kennedy;3668;1718402
17;Pugmil;2746;1718451
17;Recursolândia;4389;1718501
17;Riachinho;4723;1718550
17;Rio da Conceição;2211;1718659
17;Rio dos Bois;2879;1718709
17;Rio Sono;6498;1718758
17;Sampaio;4876;1718808
17;Sandolândia;3371;1718840
17;Santa Fé do Araguaia;7678;1718865
17;Santa Maria do Tocantins;3537;1718881
17;Santa Rita do Tocantins;2407;1718899
17;Santa Rosa do Tocantins;4864;1718907
17;Santa Tereza do Tocantins;2928;1719004
17;Santa Terezinha do Tocantins;2530;1720002
17;São Bento do Tocantins;5457;1720101
17;São Félix do Tocantins;1610;1720150
17;São Miguel do Tocantins;12445;1720200
17;São Salvador do Tocantins;3106;1720259
17;São Sebastião do Tocantins;4898;1720309
17;São Valério;3848;1720499
17;Silvanópolis;5452;1720655
17;Sítio Novo do Tocantins;8965;1720804
17;Sucupira;2007;1720853
17;Tabocão;2615;1708254
17;Taguatinga;16966;1720903
17;Taipas do Tocantins;2183;1720937
17;Talismã;2831;1720978
17;Tocantínia;7688;1721109
17;Tocantinópolis;22820;1721208
17;Tupirama;1952;1721257
17;Tupiratins;2785;1721307
17;Wanderlândia;11783;1722081
17;Xambioá;11500;1722107
21;Açailândia;113783;2100055
21;Afonso Cunha;6631;2100105
21;Água Doce do Maranhão;12731;2100154
21;Alcântara;22126;2100204
21;Aldeias Altas;26979;2100303
21;Altamira do Maranhão;8250;2100402
21;Alto Alegre do Maranhão;28066;2100436
21;Alto Alegre do Pindaré;31967;2100477
21;Alto Parnaíba;11233;2100501
21;Amapá do Maranhão;7047;2100550
21;Amarante do Maranhão;42017;2100600
21;Anajatuba;27170;2100709
21;Anapurus;16054;2100808
21;Apicum-Açu;17582;2100832
21;Araguanã;15675;2100873
21;Araioses;47095;2100907
21;Arame;32825;2100956
21;Arari;30014;2101004
21;Axixá;12234;2101103
21;Bacabal;105094;2101202
21;Bacabeira;17446;2101251
21;Bacuri;18726;2101301
21;Bacurituba;5696;2101350
21;Balsas;96951;2101400
21;Barão de Grajaú;19026;2101509
21;Barra do Corda;88895;2101608
21;Barreirinhas;63891;2101707
21;Bela Vista do Maranhão;11347;2101772
21;Belágua;7586;2101731
21;Benedito Leite;5643;2101806
21;Bequimão;21317;2101905
21;Bernardo do Mearim;6102;2101939
21;Boa Vista do Gurupi;8494;2101970
21;Bom Jardim;42010;2102002
21;Bom Jesus das Selvas;35095;2102036
21;Bom Lugar;16578;2102077
21;Brejo;36900;2102101
21;Brejo de Areia;8841;2102150
21;Buriti;28916;2102200
21;Buriti Bravo;23993;2102309
21;Buriticupu;73595;2102325
21;Buritirana;15503;2102358
21;Cachoeira Grande;9524;2102374
21;Cajapió;11255;2102408
21;Cajari;19521;2102507
21;Campestre do Maranhão;14530;2102556
21;Cândido Mendes;20376;2102606
21;Cantanhede;22236;2102705
21;Capinzal do Norte;10937;2102754
21;Carolina;24151;2102804
21;Carutapera;24095;2102903
21;Caxias;166159;2103000
21;Cedral;10711;2103109
21;Central do Maranhão;8806;2103125
21;Centro do Guilherme;13876;2103158
21;Centro Novo do Maranhão;22056;2103174
21;Chapadinha;80705;2103208
21;Cidelândia;14855;2103257
21;Codó;123368;2103307
21;Coelho Neto;49804;2103406
21;Colinas;41443;2103505
21;Conceição do Lago-Açu;16559;2103554
21;Coroatá;65788;2103604
21;Cururupu;32559;2103703
21;Davinópolis;12923;2103752
21;Dom Pedro;23393;2103802
21;Duque Bacelar;11451;2103901
21;Esperantinópolis;16971;2104008
21;Estreito;43097;2104057
21;Feira Nova do Maranhão;8506;2104073
21;Fernando Falcão;10559;2104081
21;Formosa da Serra Negra;19425;2104099
21;Fortaleza dos Nogueiras;12662;2104107
21;Fortuna;17812;2104206
21;Godofredo Viana;12104;2104305
21;Gonçalves Dias;17953;2104404
21;Governador Archer;10931;2104503
21;Governador Edison Lobão;18740;2104552
21;Governador Eugênio Barros;14703;2104602
21;Governador Luiz Rocha;7878;2104628
21;Governador Newton Bello;10121;2104651
21;Governador Nunes Freire;25502;2104677
21;Graça Aranha;6261;2104701
21;Grajaú;70692;2104800
21;Guimarães;11966;2104909
21;Humberto de Campos;29143;2105005
21;Icatu;27423;2105104
21;Igarapé do Meio;14470;2105153
21;Igarapé Grande;11453;2105203
21;Imperatriz;259980;2105302
21;Itaipava do Grajaú;16158;2105351
21;Itapecuru Mirim;69233;2105401
21;Itinga do Maranhão;26134;2105427
21;Jatobá;10464;2105450
21;Jenipapo dos Vieiras;17123;2105476
21;João Lisboa;23677;2105500
21;Joselândia;16228;2105609
21;Junco do Maranhão;4334;2105658
21;Lago da Pedra;50959;2105708
21;Lago do Junco;10900;2105807
21;Lago dos Rodrigues;8841;2105948
21;Lago Verde;16369;2105906
21;Lagoa do Mato;11280;2105922
21;Lagoa Grande do Maranhão;11534;2105963
21;Lajeado Novo;7653;2105989
21;Lima Campos;11943;2106003
21;Loreto;12271;2106102
21;Luís Domingues;7016;2106201
21;Magalhães de Almeida;20228;2106300
21;Maracaçumé;21773;2106326
21;Marajá do Sena;7757;2106359
21;Maranhãozinho;16754;2106375
21;Mata Roma;17122;2106409
21;Matinha;23591;2106508
21;Matões;34099;2106607
21;Matões do Norte;17316;2106631
21;Milagres do Maranhão;8502;2106672
21;Mirador;21045;2106706
21;Miranda do Norte;29121;2106755
21;Mirinzal;15059;2106805
21;Monção;33888;2106904
21;Montes Altos;9064;2107001
21;Morros;19708;2107100
21;Nina Rodrigues;14826;2107209
21;Nova Colinas;5469;2107258
21;Nova Iorque;4682;2107308
21;Nova Olinda do Maranhão;21228;2107357
21;Olho d'Água das Cunhãs;19616;2107407
21;Olinda Nova do Maranhão;14968;2107456
21;Paço do Lumiar;125265;2107506
21;Palmeirândia;19840;2107605
21;Paraibano;21571;2107704
21;Parnarama;35108;2107803
21;Passagem Franca;19253;2107902
21;Pastos Bons;19693;2108009
21;Paulino Neves;16295;2108058
21;Paulo Ramos;21092;2108108
21;Pedreiras;39153;2108207
21;Pedro do Rosário;25560;2108256
21;Penalva;38987;2108306
21;Peri Mirim;14371;2108405
21;Peritoró;23530;2108454
21;Pindaré-Mirim;33186;2108504
21;Pinheiro;84160;2108603
21;Pio XII;21274;2108702
21;Pirapemas;18814;2108801
21;Poção de Pedras;17321;2108900
21;Porto Franco;24294;2109007
21;Porto Rico do Maranhão;5936;2109056
21;Presidente Dutra;48264;2109106
21;Presidente Juscelino;12939;2109205
21;Presidente Médici;7124;2109239
21;Presidente Sarney;19217;2109270
21;Presidente Vargas;11328;2109304
21;Primeira Cruz;15545;2109403
21;Raposa;31586;2109452
21;Riachão;20288;2109502
21;Ribamar Fiquene;7859;2109551
21;Rosário;43243;2109601
21;Sambaíba;5686;2109700
21;Santa Filomena do Maranhão;7878;2109759
